0,1,2,3,4,5,6,7,8
BBB,CCC,CCB,BBB,CBC,BBB,AAA,BBB,CCB
BBA,CCC,CBB,BBB,BCB,BBB,AAA,BBB,CBB
BAB,CCC,BBA,BBC,CBB,BBC,AAA,BBA,BBC
ABA,CCC,BAA,BCC,BBB,BCA,AAA,BAC,BCC
BAB,CCC,AAB,CCB,BBB,CAA,AAB,ACB,CCB
ABB,CCC,ABB,CBB,BBB,AAA,ABA,CBC,CBB
BBB,CCC,BBC,BBB,BBA,AAB,BAB,BCC,BBB
BBB,CCC,BCB,BBA,BAA,ABB,ABC,CCB,BBB
BBB,CCC,CBC,BAA,AAB,BBA,BCC,CBA,BBA
BBC,CCC,BCA,AAB,ABB,BAB,CCC,BAA,BAB
BCC,CCC,CAA,ABB,BBB,ABB,CCB,AAC,ABA
CCB,CCC,AAB,BBC,BBC,BBB,CBC,ACB,BAB
CBB,CCC,ABB,BCC,BCC,BBB,BCC,CBB,ABB
BBC,CCC,BBB,CCB,CCC,BBB,CCA,BBA,BBB
BCC,CCC,BBB,CBB,CCC,BBB,CAB,BAA,BBC
CCC,CCC,BBB,BBB,CCC,BBB,ABB,AAB,BCC
CCB,CCC,BBB,BBB,CCB,BBB,BBB,ABB,CCB
CBB,CCC,BBB,BBB,CBB,BBB,BBA,BBB,CBB
BBB,CCC,BBC,BBB,BBC,BBA,BAA,BBC,BBB
BBB,CCC,BCC,BBB,BCB,BAA,AAA,BCC,BBC
BBC,CCC,CCB,BBB,CBC,AAA,AAB,CCB,BCC
BCC,CCC,CBB,BBA,BCB,AAB,ABA,CBC,CCA
CCA,CCC,BBB,BAB,CBB,ABB,BAB,BCC,CAB
CAA,CCC,BBB,ABA,BBB,BBA,ABB,CCB,ABB
AAA,CCC,BBB,BAA,BBC,BAA,BBB,CBB,BBA
AAB,CCC,BBB,AAB,BCC,AAB,BBB,BBB,BAB
ABC,CCC,BBB,ABB,CCB,ABB,BBB,BBB,ABC
BCB,CCC,BBB,BBA,CBB,BBB,BBB,BBB,BCC
CBB,CCC,BBB,BAA,BBA,BBC,BBB,BBA,CCC
BBB,CCC,BBB,AAB,BAA,BCC,BBA,BAA,CCB
BBB,CCC,BBC,ABB,AAB,CCC,BAA,AAA,CBB
BBB,CCC,BCB,BBB,ABB,CCC,AAA,AAB,BBB
BBB,CCC,CBC,BBB,BBB,CCB,AAB,ABA,BBB
BBB,CCC,BCC,BBA,BBB,CBB,ABA,BAB,BBA
BBA,CCC,CCC,BAA,BBB,BBB,BAB,ABB,BAA
BAA,CCC,CCC,AAA,BBB,BBB,ABA,BBA,AAA
AAB,CCC,CCC,AAA,BBB,BBB,BAC,BAA,AAB
ABB,CCC,CCB,AAA,BBA,BBB,ACC,AAA,ABB
BBA,CCC,CBB,AAB,BAA,BBA,CCC,AAC,BBB
BAB,CCC,BBA,ABB,AAA,BAA,CCC,ACB,BBB
ABB,CCC,BAA,BBC,AAA,AAA,CCC,CBB,BBB
BBC,CCC,AAA,BCB,AAA,AAA,CCB,BBB,BBB
BCB,CCC,AAB,CBB,AAB,AAA,CBB,BBB,BBC
CBA,CCC,ABA,BBB,ABB,AAB,BBB,BBB,BCC
BAA,CCC,BAA,BBB,BBB,ABB,BBB,BBB,CCC
AAA,CCC,AAB,BBC,BBC,BBB,BBB,BBB,CCB
AAA,CCC,ABA,BCC,BCC,BBB,BBB,BBB,CBB
AAA,CCC,BAA,CCC,CCC,BBB,BBB,BBB,BBB
AAA,CCC,AAA,CCC,CCC,BBB,BBA,BBC,BBB
AAB,CCC,AAA,CCC,CCC,BBB,BAA,BCB,BBA
ABB,CCC,AAA,CCB,CCC,BBB,AAB,CBB,BAC
BBA,CCC,AAB,CBB,CCC,BBB,ABB,BBB,ACC
BAB,CCC,ABB,BBB,CCC,BBA,BBB,BBB,CCC
ABB,CCC,BBB,BBB,CCB,BAA,BBC,BBB,CCA
BBC,CCC,BBA,BBC,CBB,AAA,BCB,BBB,CAA
BCC,CCC,BAC,BCC,BBC,AAA,CBB,BBB,AAA
CCC,CCC,ACC,CCB,BCA,AAC,BBC,BBC,AAA
CCB,CCC,CCA,CBB,CAA,ACC,BCC,BCA,AAA
CBA,CCC,CAA,BBA,AAA,CCB,CCC,CAA,AAA
BAC,CCC,AAA,BAA,AAA,CBA,CCC,AAA,AAA
ACC,CCC,AAB,AAB,AAA,BAB,CCC,AAA,AAA
CCC,CCC,ABB,ABB,AAA,ABB,CCC,AAA,AAA
CCC,CCC,BBB,BBC,AAB,BBA,CCC,AAA,AAA
CCC,CCC,BBB,BCC,ABB,BAA,CCC,AAA,AAA
CCC,CCC,BBB,CCC,BBB,AAA,CCC,AAB,AAA
CCB,CCC,BBB,CCA,BBB,AAA,CCB,ABB,AAA
CBB,CCC,BBB,CAA,BBB,AAB,CBB,BBB,AAA
BBB,CCC,BBC,AAA,BBB,ABB,BBB,BBB,AAB
BBB,CCC,BCB,AAA,BBB,BBB,BBA,BBB,ABB
BBA,CCC,CBB,AAA,BBB,BBA,BAA,BBB,BBC
BAA,CCC,BBB,AAA,BBB,BAB,AAA,BBA,BCC
AAA,CCC,BBC,AAA,BBB,ABC,AAA,BAA,CCC
AAA,CCC,BCC,AAA,BBC,BCC,AAA,AAB,CCC
AAB,CCC,CCC,AAB,BCB,CCC,AAA,ABC,CCC
ABB,CCC,CCC,ABB,CBC,CCC,AAA,BCB,CCC
BBB,CCC,CCC,BBB,BCC,CCC,AAB,CBB,CCC
BBB,CCC,CCC,BBC,CCB,CCC,ABB,BBB,CCC
BBB,CCC,CCC,BCC,CBB,CCC,BBB,BBC,CCC
BBB,CCC,CCC,CCC,BBB,CCC,BBC,BCC,CCC
BBC,CCC,CCC,CCC,BBC,CCB,BCC,CCB,CCC
BCC,CCC,CCB,CCC,BCC,CBB,CCB,CBC,CCC
CCC,CCC,CBB,CCC,CCC,BBB,CBA,BCC,CCC
CCB,CCC,BBB,CCB,CCC,BBB,BAA,CCB,CCC
CBB,CCC,BBB,CBB,CCB,BBC,AAB,CBB,CCC
BBB,CCC,BBA,BBB,CBB,BCA,ABA,BBC,CCC
BBA,CCC,BAA,BBA,BBB,CAA,BAA,BCC,CCC
BAA,CCC,AAA,BAA,BBB,AAA,AAA,CCC,CCB
AAA,CCC,AAA,AAA,BBB,AAB,AAA,CCC,CBB
AAA,CCC,AAA,AAA,BBB,ABB,AAA,CCC,BBB
AAB,CCC,AAA,AAB,BBB,BBB,AAB,CCC,BBC
ABB,CCC,AAA,ABB,BBC,BBB,ABB,CCC,BCC
BBB,CCC,AAB,BBB,BCC,BBB,BBB,CCC,CCB
BBB,CCC,ABB,BBB,CCC,BBB,BBB,CCB,CBC
BBB,CCC,BBB,BBC,CCC,BBB,BBB,CBC,BCC
BBB,CCC,BBB,BCC,CCC,BBB,BBA,BCB,CCC
BBB,CCC,BBB,CCC,CCC,BBB,BAA,CBB,CCC
BBB,CCC,BBB,CCC,CCC,BBA,AAB,BBA,CCC
BBB,CCC,BBB,CCC,CCC,BAA,ABB,BAB,CCC
BBB,CCC,BBC,CCC,CCC,AAA,BBB,ABB,CCB
BBB,CCC,BCB,CCB,CCC,AAB,BBB,BBB,CBB
BBC,CCC,CBB,CBC,CCC,ABB,BBB,BBC,BBB
BCC,CCC,BBA,BCC,CCC,BBB,BBB,BCC,BBC
CCC,CCC,BAA,CCC,CCC,BBB,BBC,CCB,BCC
CCC,CCC,AAA,CCC,CCC,BBB,BCC,CBC,CCC
CCC,CCC,AAA,CCB,CCC,BBB,CCC,BCC,CCC
CCA,CCC,AAA,CBB,CCC,BBB,CCB,CCC,CCC
CAB,CCC,AAA,BBB,CCB,BBB,CBB,CCB,CCC
ABB,CCC,AAA,BBB,CBB,BBC,BBC,CBB,CCC
BBA,CCC,AAA,BBB,BBB,BCB,BCC,BBA,CCB
BAA,CCC,AAA,BBB,BBB,CBA,CCC,BAA,CBB
AAA,CCC,AAB,BBB,BBB,BAA,CCC,AAA,BBB
AAB,CCC,ABB,BBB,BBB,AAA,CCB,AAB,BBA
ABB,CCC,BBB,BBB,BBC,AAB,CBC,ABB,BAA
BBB,CCC,BBB,BBB,BCC,ABB,BCA,BBC,AAA
BBC,CCC,BBB,BBB,CCC,BBB,CAA,BCB,AAA
BCC,CCC,BBB,BBB,CCB,BBB,AAA,CBB,AAB
CCB,CCC,BBC,BBB,CBB,BBB,AAA,BBB,ABA
CBC,CCC,BCC,BBA,BBB,BBB,AAB,BBB,BAC
BCC,CCC,CCC,BAA,BBC,BBC,ABB,BBB,ACB
CCC,CCC,CCC,AAA,BCB,BCB,BBB,BBC,CBB
CCB,CCC,CCB,AAA,CBC,CBB,BBB,BCB,BBB
CBB,CCC,CBB,AAA,BCB,BBC,BBA,CBB,BBB
BBB,CCC,BBC,AAA,CBB,BCB,BAB,BBB,BBB
BBB,CCC,BCB,AAA,BBC,CBB,ABA,BBA,BBB
BBB,CCC,CBB,AAA,BCC,BBC,BAA,BAC,BBB
BBA,CCC,BBC,AAA,CCC,BCA,AAB,ACC,BBB
BAA,CCC,BCB,AAA,CCC,CAB,ABB,CCA,BBC
AAA,CCC,CBB,AAA,CCB,ABB,BBB,CAA,BCB
AAA,CCC,BBB,AAA,CBC,BBA,BBC,AAA,CBC
AAA,CCC,BBB,AAA,BCB,BAA,BCC,AAB,BCC
AAA,CCC,BBB,AAA,CBB,AAA,CCC,ABB,CCC
AAA,CCC,BBA,AAB,BBB,AAB,CCC,BBB,CCB
AAB,CCC,BAA,ABB,BBB,ABA,CCB,BBB,CBC
ABA,CCC,AAA,BBB,BBB,BAB,CBB,BBB,BCB
BAB,CCC,AAA,BBB,BBB,ABB,BBB,BBC,CBB
ABB,CCC,AAA,BBB,BBA,BBC,BBA,BCB,BBA
BBB,CCC,AAB,BBB,BAB,BCC,BAB,CBB,BAA
BBC,CCC,ABB,BBC,ABB,CCC,ABC,BBB,AAA
BCC,CCC,BBC,BCC,BBB,CCC,BCC,BBB,AAA
CCB,CCC,BCC,CCB,BBA,CCC,CCB,BBB,AAA
CBC,CCC,CCC,CBB,BAB,CCC,CBB,BBB,AAB
BCC,CCC,CCC,BBA,ABB,CCB,BBA,BBB,ABB
CCC,CCC,CCC,BAA,BBB,CBB,BAB,BBB,BBB
CCC,CCC,CCC,AAB,BBB,BBB,ABB,BBB,BBA
CCC,CCC,CCB,ABB,BBB,BBC,BBB,BBB,BAA
CCC,CCC,CBB,BBB,BBB,BCA,BBB,BBC,AAA
CCC,CCC,BBB,BBB,BBA,CAA,BBB,BCA,AAB
CCB,CCC,BBB,BBB,BAA,AAA,BBB,CAB,ABB
CBB,CCC,BBA,BBB,AAC,AAA,BBB,ABB,BBB
BBB,CCC,BAB,BBB,ACC,AAA,BBA,BBB,BBB
BBB,CCC,ABA,BBB,CCC,AAB,BAB,BBC,BBB
BBA,CCC,BAA,BBB,CCC,ABB,ABB,BCB,BBC
BAB,CCC,AAB,BBB,CCC,BBB,BBB,CBB,BCB
ABA,CCC,ABB,BBC,CCC,BBB,BBB,BBB,CBB
BAA,CCC,BBB,BCC,CCB,BBB,BBB,BBB,BBB
AAB,CCC,BBB,CCC,CBA,BBC,BBB,BBB,BBB
ABA,CCC,BBB,CCC,BAB,BCC,BBC,BBB,BBB
BAB,CCC,BBB,CCC,ABC,CCC,BCC,BBB,BBB
ABB,CCC,BBA,CCC,BCB,CCB,CCB,BBB,BBB
BBA,CCC,BAA,CCB,CBB,CBB,CBB,BBB,BBB
BAC,CCC,AAB,CBB,BBB,BBB,BBB,BBB,BBC
ACC,CCC,ABC,BBB,BBB,BBB,BBB,BBB,BCC
CCC,CCC,BCB,BBB,BBB,BBA,BBB,BBB,CCC
CCB,CCC,CBB,BBB,BBB,BAA,BBB,BBB,CCC
CBA,CCC,BBA,BBB,BBB,AAA,BBA,BBA,CCC
BAA,CCC,BAA,BBA,BBB,AAA,BAA,BAA,CCA
AAA,CCC,AAA,BAA,BBA,AAA,AAA,AAA,CAA
AAA,CCC,AAA,AAA,BAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAB,AAA,AAA,AAA
AAA,CCC,AAA,AAB,AAA,ABB,AAA,AAA,AAA
AAA,CCC,AAA,ABB,AAA,BBB,AAA,AAA,AAA
AAA,CCC,AAA,BBA,AAA,BBB,AAB,AAA,AAA
AAB,CCC,AAB,BAA,AAB,BBB,ABB,AAB,AAA
ABB,CCC,ABB,AAA,ABB,BBB,BBB,ABB,AAB
BBB,CCC,BBB,AAA,BBA,BBA,BBC,BBC,ABB
BBC,CCC,BBC,AAA,BAB,BAA,BCC,BCC,BBB
BCC,CCC,BCC,AAB,ABB,AAB,CCC,CCC,BBB
CCC,CCC,CCB,ABB,BBC,ABB,CCC,CCC,BBC
CCC,CCC,CBB,BBB,BCC,BBB,CCC,CCC,BCB
CCC,CCC,BBA,BBB,CCC,BBB,CCC,CCC,CBC
CCC,CCC,BAA,BBB,CCC,BBB,CCC,CCC,BCC
CCB,CCC,AAA,BBB,CCC,BBB,CCC,CCB,CCC
CBB,CCC,AAB,BBB,CCC,BBB,CCC,CBB,CCB
BBB,CCC,ABB,BBA,CCC,BBC,CCC,BBC,CBC
BBB,CCC,BBB,BAB,CCB,BCC,CCC,BCC,BCC
BBB,CCC,BBB,ABB,CBB,CCC,CCC,CCB,CCC
BBC,CCC,BBB,BBA,BBC,CCC,CCC,CBB,CCC
BCC,CCC,BBC,BAA,BCC,CCC,CCB,BBC,CCB
CCC,CCC,BCC,AAA,CCC,CCC,CBA,BCC,CBB
CCC,CCC,CCC,AAA,CCC,CCC,BAA,CCC,BBB
CCC,CCC,CCC,AAB,CCC,CCC,AAC,CCC,BBC
CCC,CCC,CCC,ABB,CCB,CCC,ACC,CCC,BCB
CCC,CCC,CCC,BBC,CBB,CCC,CCC,CCC,CBB
CCC,CCC,CCC,BCC,BBB,CCB,CCB,CCC,BBB
CCC,CCC,CCC,CCC,BBC,CBC,CBC,CCC,BBB
CCC,CCC,CCC,CCC,BCB,BCC,BCB,CCB,BBB
CCC,CCC,CCC,CCC,CBC,CCC,CBB,CBB,BBB
CCC,CCC,CCC,CCC,BCC,CCC,BBB,BBB,BBB
CCC,CCC,CCC,CCC,CCC,CCC,BBB,BBB,BBB
CCC,CCC,CCB,CCC,CCB,CCB,BBB,BBC,BBC
CCC,CCC,CBC,CCC,CBB,CBB,BBA,BCB,BCC
CCC,CCC,BCC,CCC,BBB,BBB,BAB,CBB,CCB
CCC,CCC,CCB,CCB,BBB,BBB,ABB,BBC,CBC
CCC,CCC,CBB,CBB,BBB,BBB,BBB,BCB,BCC
CCC,CCC,BBC,BBB,BBC,BBB,BBB,CBB,CCC
CCC,CCC,BCB,BBB,BCC,BBA,BBB,BBB,CCC
CCB,CCC,CBB,BBB,CCC,BAB,BBC,BBB,CCB
CBC,CCC,BBB,BBB,CCB,ABA,BCC,BBB,CBA
BCC,CCC,BBC,BBB,CBB,BAA,CCB,BBB,BAB
CCC,CCC,BCC,BBB,BBB,AAC,CBB,BBB,ABA
CCB,CCC,CCB,BBA,BBB,ACC,BBB,BBB,BAA
CBB,CCC,CBB,BAA,BBB,CCB,BBB,BBB,AAB
BBB,CCC,BBB,AAA,BBB,CBB,BBC,BBB,ABC
BBB,CCC,BBC,AAA,BBB,BBB,BCC,BBC,BCB
BBB,CCC,BCA,AAA,BBB,BBC,CCB,BCC,CBB
BBA,CCC,CAA,AAB,BBB,BCC,CBC,CCA,BBB
BAB,CCC,AAA,ABB,BBB,CCC,BCB,CAA,BBB
ABA,CCC,AAA,BBB,BBC,CCB,CBA,AAB,BBB
BAA,CCC,AAA,BBB,BCC,CBB,BAB,ABB,BBC
AAC,CCC,AAA,BBB,CCC,BBB,ABB,BBA,BCB
ACA,CCC,AAB,BBC,CCC,BBB,BBC,BAC,CBB
CAB,CCC,ABB,BCB,CCC,BBC,BCB,ACB,BBB
ABC,CCC,BBB,CBB,CCB,BCB,CBB,CBB,BBB
BCC,CCC,BBC,BBB,CBB,CBA,BBC,BBB,BBB
CCC,CCC,BCC,BBB,BBB,BAC,BCB,BBA,BBB
CCA,CCC,CCB,BBB,BBB,ACB,CBC,BAA,BBB
CAB,CCC,CBB,BBB,BBB,CBC,BCC,AAB,BBB
ABB,CCC,BBB,BBB,BBA,BCC,CCB,ABB,BBC
BBA,CCC,BBC,BBC,BAA,CCC,CBB,BBB,BCB
BAA,CCC,BCC,BCC,AAA,CCB,BBB,BBB,CBB
AAA,CCC,CCB,CCA,AAA,CBB,BBB,BBC,BBB
AAB,CCC,CBA,CAB,AAA,BBB,BBC,BCB,BBB
ABB,CCC,BAA,ABB,AAB,BBB,BCC,CBB,BBB
BBB,CCC,AAB,BBB,ABA,BBB,CCA,BBB,BBB
BBB,CCC,ABB,BBB,BAA,BBB,CAC,BBB,BBB
BBB,CCC,BBB,BBB,AAC,BBB,ACC,BBB,BBB
BBB,CCC,BBB,BBB,ACC,BBB,CCC,BBB,BBA
BBB,CCC,BBB,BBB,CCA,BBA,CCC,BBB,BAA
BBA,CCC,BBB,BBB,CAB,BAA,CCC,BBB,AAB
BAB,CCC,BBB,BBB,ABB,AAA,CCB,BBB,ABA
ABB,CCC,BBC,BBA,BBC,AAA,CBB,BBB,BAB
BBB,CCC,BCC,BAA,BCC,AAA,BBB,BBB,ABB
BBB,CCC,CCC,AAA,CCC,AAA,BBA,BBC,BBA
BBC,CCC,CCB,AAA,CCC,AAA,BAA,BCC,BAA
BCC,CCC,CBB,AAA,CCB,AAA,AAA,CCB,AAA
CCC,CCC,BBB,AAA,CBB,AAB,AAA,CBB,AAB
CCB,CCC,BBC,AAA,BBB,ABB,AAA,BBB,ABB
CBB,CCC,BCC,AAA,BBB,BBB,AAA,BBB,BBB
BBA,CCC,CCC,AAA,BBB,BBB,AAB,BBB,BBB
BAB,CCC,CCB,AAA,BBA,BBB,ABB,BBB,BBB
ABB,CCC,CBB,AAA,BAA,BBB,BBB,BBB,BBA
BBB,CCC,BBB,AAA,AAA,BBB,BBB,BBA,BAA
BBB,CCC,BBB,AAA,AAA,BBB,BBC,BAA,AAA
BBC,CCC,BBA,AAA,AAA,BBB,BCC,AAA,AAC
BCB,CCC,BAA,AAA,AAA,BBB,CCC,AAB,ACB
CBB,CCC,AAB,AAA,AAB,BBA,CCC,ABB,CBB
BBB,CCC,ABB,AAA,ABB,BAA,CCB,BBB,BBB
BBC,CCC,BBB,AAA,BBC,AAA,CBB,BBB,BBB
BCB,CCC,BBB,AAA,BCC,AAA,BBB,BBA,BBB
CBC,CCC,BBC,AAA,CCC,AAA,BBB,BAB,BBC
BCC,CCC,BCC,AAA,CCC,AAA,BBB,ABA,BCB
CCC,CCC,CCC,AAA,CCC,AAA,BBB,BAA,CBB
CCC,CCC,CCC,AAA,CCB,AAA,BBA,AAA,BBB
CCC,CCC,CCB,AAA,CBB,AAA,BAA,AAB,BBB
CCC,CCC,CBA,AAA,BBB,AAA,AAA,ABB,BBB
CCB,CCC,BAC,AAA,BBA,AAA,AAA,BBB,BBB
CBB,CCC,ACC,AAA,BAA,AAA,AAA,BBC,BBB
BBB,CCC,CCC,AAA,AAA,AAA,AAB,BCB,BBB
BBB,CCC,CCC,AAA,AAB,AAB,ABB,CBB,BBB
BBB,CCC,CCB,AAA,ABB,ABB,BBB,BBB,BBA
