0,1,2,3,4,5,6,7,8
CBB,CCC,CCB,CCC,CCB,BBC,BBB,AAA,CCB
BBC,CCC,CBB,CCC,CBC,BCC,BBA,AAA,CBA
BCB,CCC,BBB,CCC,BCC,CCB,BAB,AAA,BAB
CBA,CCC,BBB,CCC,CCC,CBB,ABB,AAA,ABB
BAB,CCC,BBB,CCB,CCB,BBB,BBC,AAB,BBB
ABB,CCC,BBB,CBB,CBB,BBB,BCC,ABB,BBB
BBB,CCC,BBC,BBB,BBB,BBA,CCC,BBB,BBC
BBA,CCC,BCB,BBB,BBB,BAA,CCC,BBB,BCB
BAA,CCC,CBB,BBA,BBA,AAB,CCB,BBC,CBB
AAC,CCC,BBB,BAA,BAB,ABC,CBB,BCB,BBB
ACB,CCC,BBA,AAA,ABB,BCB,BBB,CBC,BBB
CBB,CCC,BAA,AAA,BBB,CBA,BBB,BCB,BBB
BBA,CCC,AAA,AAA,BBA,BAC,BBB,CBB,BBA
BAB,CCC,AAB,AAB,BAA,ACB,BBA,BBB,BAA
ABB,CCC,ABB,ABA,AAB,CBB,BAB,BBB,AAA
BBB,CCC,BBB,BAA,ABC,BBA,ABB,BBB,AAB
BBB,CCC,BBB,AAB,BCB,BAB,BBC,BBB,ABB
BBB,CCC,BBB,ABA,CBB,ABA,BCB,BBB,BBB
BBB,CCC,BBC,BAB,BBC,BAB,CBA,BBB,BBB
BBB,CCC,BCC,ABB,BCB,ABA,BAC,BBB,BBB
BBB,CCC,CCC,BBB,CBB,BAB,ACC,BBB,BBC
BBC,CCC,CCB,BBC,BBC,ABB,CCB,BBC,BCB
BCB,CCC,CBB,BCB,BCB,BBB,CBB,BCC,CBA
CBC,CCC,BBB,CBB,CBB,BBA,BBB,CCB,BAB
BCC,CCC,BBA,BBA,BBB,BAB,BBC,CBC,ABB
CCC,CCC,BAA,BAA,BBA,ABB,BCC,BCB,BBB
CCC,CCC,AAA,AAB,BAC,BBB,CCC,CBB,BBB
CCB,CCC,AAA,ABA,ACB,BBB,CCB,BBA,BBB
CBA,CCC,AAA,BAA,CBA,BBA,CBC,BAA,BBB
BAA,CCC,AAA,AAA,BAA,BAA,BCC,AAA,BBB
AAB,CCC,AAA,AAB,AAB,AAA,CCC,AAA,BBA
ABB,CCC,AAA,ABB,ABC,AAA,CCB,AAA,BAB
BBB,CCC,AAA,BBB,BCC,AAB,CBB,AAA,ABB
BBA,CCC,AAA,BBB,CCC,ABA,BBA,AAB,BBA
BAA,CCC,AAA,BBB,CCC,BAB,BAA,ABB,BAB
AAA,CCC,AAA,BBA,CCB,ABB,AAA,BBB,ABB
AAB,CCC,AAB,BAB,CBA,BBB,AAB,BBB,BBB
ABB,CCC,ABB,ABB,BAA,BBC,ABB,BBB,BBB
BBB,CCC,BBB,BBB,AAA,BCB,BBB,BBC,BBB
BBA,CCC,BBC,BBB,AAB,CBC,BBB,BCB,BBC
BAB,CCC,BCC,BBB,ABB,BCC,BBB,CBB,BCC
ABA,CCC,CCC,BBC,BBA,CCC,BBB,BBB,CCC
BAB,CCC,CCC,BCC,BAA,CCB,BBB,BBB,CCB
ABA,CCC,CCC,CCC,AAA,CBC,BBB,BBB,CBC
BAC,CCC,CCC,CCC,AAB,BCB,BBB,BBB,BCC
ACB,CCC,CCC,CCC,ABA,CBC,BBC,BBB,CCC
CBB,CCC,CCC,CCC,BAB,BCC,BCC,BBB,CCB
BBA,CCC,CCC,CCC,ABC,CCB,CCB,BBB,CBB
BAA,CCC,CCC,CCC,BCC,CBB,CBA,BBC,BBB
AAA,CCC,CCC,CCC,CCB,BBA,BAA,BCB,BBB
AAB,CCC,CCB,CCC,CBB,BAB,AAA,CBB,BBC
ABB,CCC,CBB,CCB,BBC,ABB,AAB,BBB,BCB
BBC,CCC,BBB,CBB,BCC,BBA,ABB,BBB,CBB
BCB,CCC,BBB,BBC,CCC,BAB,BBB,BBB,BBA
CBB,CCC,BBA,BCB,CCC,ABC,BBB,BBB,BAA
BBC,CCC,BAB,CBB,CCC,BCC,BBB,BBB,AAA
BCC,CCC,ABC,BBC,CCA,CCC,BBC,BBB,AAA
CCB,CCC,BCA,BCA,CAA,CCC,BCC,BBB,AAA
CBA,CCC,CAA,CAA,AAA,CCB,CCC,BBA,AAA
BAA,CCC,AAA,AAA,AAA,CBB,CCC,BAA,AAA
AAA,CCC,AAA,AAA,AAA,BBB,CCC,AAA,AAA
AAA,CCC,AAA,AAA,AAA,BBB,CCC,AAA,AAA
AAA,CCC,AAA,AAA,AAA,BBB,CCC,AAA,AAA
AAA,CCC,AAA,AAA,AAA,BBB,CCC,AAA,AAB
AAA,CCC,AAA,AAA,AAB,BBB,CCC,AAA,ABB
AAA,CCC,AAA,AAA,ABB,BBB,CCC,AAA,BBB
AAA,CCC,AAA,AAA,BBB,BBA,CCB,AAA,BBB
AAA,CCC,AAA,AAA,BBB,BAA,CBB,AAB,BBB
AAB,CCC,AAB,AAB,BBB,AAA,BBA,ABB,BBC
ABB,CCC,ABB,ABB,BBC,AAA,BAA,BBC,BCC
BBC,CCC,BBC,BBB,BCC,AAB,AAA,BCC,CCC
BCC,CCC,BCC,BBC,CCC,ABB,AAA,CCC,CCC
CCC,CCC,CCC,BCC,CCC,BBB,AAA,CCC,CCC
CCC,CCC,CCC,CCC,CCC,BBC,AAB,CCB,CCC
CCC,CCC,CCC,CCC,CCC,BCC,ABB,CBB,CCC
CCC,CCC,CCC,CCC,CCB,CCC,BBB,BBB,CCC
CCC,CCC,CCC,CCC,CBB,CCC,BBB,BBB,CCC
CCC,CCC,CCC,CCC,BBB,CCC,BBB,BBA,CCC
CCC,CCC,CCC,CCC,BBB,CCC,BBB,BAA,CCC
CCC,CCC,CCC,CCC,BBB,CCC,BBB,AAA,CCC
CCC,CCC,CCC,CCC,BBB,CCC,BBA,AAC,CCC
CCB,CCC,CCB,CCC,BBA,CCC,BAA,ACC,CCC
CBB,CCC,CBB,CCC,BAB,CCB,AAA,CCB,CCC
BBC,CCC,BBB,CCB,ABC,CBB,AAA,CBB,CCC
BCC,CCC,BBB,CBB,BCC,BBB,AAA,BBC,CCC
CCC,CCC,BBB,BBB,CCC,BBA,AAA,BCC,CCC
CCC,CCC,BBA,BBB,CCC,BAA,AAA,CCC,CCC
CCC,CCC,BAA,BBA,CCC,AAA,AAA,CCB,CCC
CCC,CCC,AAA,BAA,CCC,AAA,AAA,CBB,CCC
CCC,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCC
CCC,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCC
CCC,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCC
CCB,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCC
CBB,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCC
BBB,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCC
BBC,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCC
BCC,CCC,AAA,AAA,CCC,AAA,AAA,BBB,CCB
CCC,CCC,AAA,AAB,CCC,AAA,AAA,BBC,CBC
CCC,CCC,AAA,ABB,CCC,AAA,AAA,BCC,BCB
CCB,CCC,AAA,BBB,CCC,AAA,AAB,CCB,CBC
CBC,CCC,AAA,BBB,CCC,AAA,ABA,CBA,BCC
BCC,CCC,AAB,BBB,CCC,AAA,BAB,BAA,CCC
CCC,CCC,ABA,BBB,CCC,AAB,ABB,AAA,CCC
CCC,CCC,BAB,BBB,CCC,ABA,BBB,AAB,CCC
CCC,CCC,ABB,BBB,CCC,BAB,BBB,ABC,CCC
CCC,CCC,BBA,BBB,CCC,ABB,BBB,BCC,CCC
CCC,CCC,BAA,BBB,CCC,BBA,BBB,CCC,CCC
CCB,CCC,AAA,BBB,CCC,BAB,BBA,CCC,CCB
CBB,CCC,AAA,BBB,CCC,ABB,BAA,CCB,CBB
BBA,CCC,AAA,BBA,CCB,BBA,AAA,CBA,BBB
BAB,CCC,AAA,BAB,CBC,BAB,AAB,BAB,BBC
ABA,CCC,AAA,ABA,BCC,ABA,ABA,ABB,BCC
BAB,CCC,AAB,BAB,CCC,BAC,BAB,BBA,CCB
ABB,CCC,ABC,ABB,CCC,ACC,ABB,BAC,CBC
BBA,CCC,BCB,BBB,CCC,CCB,BBB,ACB,BCB
BAA,CCC,CBC,BBB,CCC,CBB,BBB,CBB,CBC
AAB,CCC,BCC,BBB,CCC,BBB,BBC,BBB,BCA
ABB,CCC,CCC,BBB,CCB,BBB,BCC,BBB,CAB
BBB,CCC,CCC,BBB,CBC,BBC,CCC,BBB,ABA
BBC,CCC,CCC,BBA,BCC,BCB,CCC,BBB,BAB
BCB,CCC,CCC,BAA,CCB,CBB,CCC,BBB,ABB
CBB,CCC,CCB,AAA,CBB,BBB,CCB,BBB,BBB
BBB,CCC,CBC,AAA,BBA,BBB,CBB,BBB,BBA
BBB,CCC,BCC,AAA,BAB,BBA,BBB,BBB,BAB
BBB,CCC,CCC,AAA,ABB,BAB,BBB,BBB,ABB
BBB,CCC,CCB,AAB,BBA,ABB,BBB,BBB,BBB
BBC,CCC,CBB,ABA,BAA,BBC,BBB,BBB,BBC
BCA,CCC,BBB,BAB,AAB,BCC,BBB,BBC,BCB
CAB,CCC,BBA,ABC,ABB,CCB,BBB,BCC,CBB
ABC,CCC,BAA,BCB,BBB,CBB,BBC,CCC,BBC
BCB,CCC,AAA,CBC,BBB,BBC,BCC,CCB,BCC
CBB,CCC,AAA,BCC,BBB,BCC,CCC,CBB,CCB
BBB,CCC,AAA,CCC,BBB,CCB,CCB,BBC,CBB
BBC,CCC,AAA,CCC,BBB,CBB,CBB,BCA,BBB
BCB,CCC,AAA,CCC,BBB,BBC,BBA,CAC,BBB
CBB,CCC,AAA,CCB,BBC,BCB,BAA,ACB,BBA
BBB,CCC,AAA,CBB,BCB,CBB,AAA,CBB,BAA
BBB,CCC,AAB,BBB,CBB,BBB,AAA,BBB,AAA
BBB,CCC,ABB,BBB,BBA,BBB,AAB,BBB,AAB
BBB,CCC,BBB,BBB,BAA,BBC,ABB,BBB,ABB
BBB,CCC,BBC,BBA,AAA,BCC,BBB,BBB,BBB
BBC,CCC,BCC,BAA,AAB,CCB,BBA,BBB,BBC
BCC,CCC,CCC,AAA,ABA,CBC,BAA,BBB,BCC
CCC,CCC,CCB,AAA,BAA,BCC,AAA,BBB,CCC
CCB,CCC,CBB,AAA,AAA,CCC,AAA,BBB,CCB
CBC,CCC,BBB,AAA,AAB,CCB,AAA,BBB,CBB
BCC,CCC,BBA,AAA,ABA,CBB,AAB,BBB,BBB
CCB,CCC,BAA,AAA,BAA,BBA,ABA,BBB,BBB
CBB,CCC,AAC,AAA,AAB,BAB,BAB,BBC,BBB
BBC,CCC,ACA,AAB,ABA,ABA,ABA,BCC,BBA
BCB,CCC,CAC,ABB,BAB,BAA,BAB,CCC,BAB
CBB,CCC,ACB,BBB,ABB,AAA,ABA,CCB,ABB
BBC,CCC,CBA,BBA,BBB,AAA,BAA,CBB,BBB
BCA,CCC,BAA,BAB,BBB,AAA,AAA,BBB,BBB
CAA,CCC,AAB,ABC,BBB,AAB,AAA,BBB,BBB
AAA,CCC,ABB,BCB,BBA,ABB,AAA,BBB,BBB
AAB,CCC,BBC,CBB,BAA,BBB,AAB,BBB,BBB
ABB,CCC,BCC,BBC,AAB,BBC,ABB,BBB,BBA
BBA,CCC,CCC,BCC,ABA,BCA,BBB,BBB,BAC
BAB,CCC,CCC,CCC,BAA,CAA,BBB,BBB,ACC
ABB,CCC,CCC,CCC,AAB,AAA,BBB,BBB,CCC
BBB,CCC,CCC,CCB,ABA,AAA,BBB,BBB,CCC
BBC,CCC,CCB,CBA,BAC,AAA,BBB,BBB,CCC
BCA,CCC,CBB,BAA,ACA,AAA,BBA,BBC,CCC
CAA,CCC,BBA,AAA,CAA,AAA,BAA,BCA,CCC
AAA,CCC,BAA,AAA,AAA,AAA,AAA,CAA,CCB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CBA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAB,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,ABB,AAA,AAA,AAA
AAB,CCC,AAB,AAA,AAB,BBC,AAB,AAB,AAA
ABB,CCC,ABB,AAA,ABB,BCB,ABB,ABB,AAB
BBB,CCC,BBB,AAA,BBB,CBB,BBC,BBB,ABB
BBC,CCC,BBB,AAA,BBC,BBB,BCC,BBC,BBB
BCC,CCC,BBC,AAA,BCC,BBB,CCC,BCC,BBB
CCC,CCC,BCB,AAA,CCC,BBB,CCC,CCC,BBB
CCC,CCC,CBB,AAB,CCC,BBB,CCC,CCB,BBC
CCC,CCC,BBA,ABB,CCC,BBB,CCB,CBB,BCC
CCC,CCC,BAA,BBC,CCC,BBB,CBB,BBB,CCC
CCC,CCC,AAB,BCC,CCC,BBB,BBB,BBB,CCC
CCC,CCC,ABB,CCC,CCC,BBC,BBB,BBB,CCC
CCC,CCC,BBB,CCC,CCC,BCC,BBB,BBB,CCC
CCC,CCC,BBB,CCC,CCC,CCC,BBB,BBB,CCC
CCC,CCC,BBC,CCC,CCC,CCC,BBB,BBB,CCB
CCC,CCC,BCC,CCC,CCC,CCC,BBB,BBB,CBB
CCC,CCC,CCC,CCC,CCC,CCC,BBC,BBC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,BCC,BCC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,BCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CBC,CCC
CCC,CCC,CCC,CCB,CCC,CCC,CCC,BCC,CCC
CCC,CCC,CCC,CBC,CCC,CCC,CCC,CCB,CCC
CCC,CCC,CCC,BCC,CCC,CCC,CCC,CBB,CCB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBC,CBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BCB,BBB
CCC,CCC,CCC,CCC,CCB,CCB,CCC,CBB,BBB
CCC,CCC,CCC,CCC,CBB,CBB,CCC,BBB,BBB
CCC,CCC,CCC,CCB,BBC,BBB,CCC,BBB,BBB
CCC,CCC,CCC,CBB,BCC,BBB,CCC,BBB,BBB
CCC,CCC,CCC,BBB,CCB,BBB,CCB,BBB,BBB
CCC,CCC,CCC,BBB,CBC,BBC,CBC,BBB,BBA
CCC,CCC,CCC,BBA,BCC,BCB,BCB,BBB,BAA
CCB,CCC,CCC,BAB,CCC,CBB,CBB,BBB,AAB
CBC,CCC,CCC,ABB,CCB,BBC,BBA,BBB,ABB
BCB,CCC,CCC,BBB,CBB,BCC,BAA,BBC,BBB
CBA,CCC,CCB,BBC,BBB,CCC,AAA,BCB,BBB
BAA,CCC,CBB,BCC,BBB,CCB,AAA,CBB,BBB
AAB,CCC,BBB,CCB,BBB,CBC,AAB,BBB,BBA
ABB,CCC,BBB,CBB,BBC,BCC,ABB,BBA,BAB
BBB,CCC,BBC,BBC,BCC,CCC,BBC,BAB,ABC
BBB,CCC,BCB,BCC,CCC,CCA,BCC,ABA,BCC
BBB,CCC,CBB,CCB,CCC,CAB,CCC,BAC,CCB
BBC,CCC,BBC,CBB,CCB,ABB,CCB,ACB,CBB
BCC,CCC,BCC,BBC,CBB,BBB,CBC,CBB,BBB
CCC,CCC,CCC,BCC,BBB,BBB,BCB,BBB,BBB
CCC,CCC,CCC,CCC,BBB,BBC,CBB,BBB,BBB
CCB,CCC,CCA,CCB,BBC,BCB,BBC,BBB,BBB
CBB,CCC,CAB,CBC,BCB,CBB,BCB,BBB,BBB
BBB,CCC,ABB,BCC,CBC,BBB,CBC,BBB,BBC
BBC,CCC,BBA,CCB,BCC,BBB,BCA,BBB,BCB
BCB,CCC,BAB,CBB,CCC,BBB,CAB,BBB,CBC
CBB,CCC,ABC,BBB,CCC,BBB,ABA,BBC,BCB
BBB,CCC,BCC,BBA,CCB,BBC,BAB,BCB,CBB
BBA,CCC,CCB,BAA,CBB,BCC,ABC,CBB,BBB
BAA,CCC,CBC,AAA,BBB,CCC,BCC,BBB,BBB
AAB,CCC,BCB,AAB,BBA,CCB,CCC,BBB,BBB
ABB,CCC,CBB,ABB,BAA,CBB,CCB,BBB,BBA
BBC,CCC,BBB,BBA,AAB,BBA,CBC,BBB,BAA
BCB,CCC,BBA,BAA,ABA,BAA,BCB,BBB,AAA
CBB,CCC,BAA,AAA,BAA,AAA,CBB,BBB,AAA
BBA,CCC,AAA,AAA,AAA,AAB,BBB,BBB,AAA
BAB,CCC,AAA,AAB,AAA,ABA,BBB,BBB,AAB
ABA,CCC,AAA,ABB,AAB,BAB,BBB,BBB,ABB
BAA,CCC,AAB,BBB,ABB,ABC,BBB,BBB,BBA
AAB,CCC,ABB,BBB,BBB,BCB,BBA,BBB,BAA
ABC,CCC,BBB,BBB,BBC,CBB,BAA,BBB,AAB
BCB,CCC,BBB,BBC,BCB,BBC,AAA,BBA,ABB
CBB,CCC,BBA,BCC,CBC,BCB,AAA,BAA,BBB
BBB,CCC,BAA,CCB,BCC,CBB,AAA,AAB,BBC
BBB,CCC,AAA,CBC,CCB,BBB,AAB,ABB,BCC
BBB,CCC,AAA,BCB,CBB,BBB,ABC,BBC,CCC
BBC,CCC,AAA,CBC,BBB,BBC,BCC,BCB,CCB
BCB,CCC,AAB,BCC,BBB,BCC,CCC,CBB,CBB
CBB,CCC,ABB,CCB,BBB,CCC,CCB,BBB,BBA
BBC,CCC,BBA,CBB,BBB,CCC,CBB,BBA,BAC
BCC,CCC,BAC,BBB,BBC,CCC,BBB,BAA,ACC
CCC,CCC,ACA,BBB,BCC,CCC,BBB,AAA,CCB
CCC,CCC,CAB,BBC,CCB,CCC,BBB,AAA,CBC
CCB,CCC,ABC,BCB,CBB,CCC,BBB,AAA,BCC
CBB,CCC,BCB,CBC,BBB,CCB,BBB,AAA,CCC
BBC,CCC,CBB,BCA,BBA,CBB,BBB,AAB,CCC
BCC,CCC,BBB,CAC,BAA,BBB,BBB,ABB,CCB
CCC,CCC,BBB,ACA,AAA,BBB,BBC,BBC,CBB
CCB,CCC,BBC,CAA,AAA,BBB,BCC,BCB,BBB
CBC,CCC,BCC,AAA,AAB,BBB,CCC,CBC,BBB
BCB,CCC,CCB,AAA,ABB,BBB,CCB,BCC,BBB
CBB,CCC,CBB,AAB,BBB,BBA,CBB,CCB,BBA
BBB,CCC,BBB,ABA,BBB,BAA,BBA,CBC,BAB
BBA,CCC,BBA,BAA,BBA,AAA,BAB,BCB,ABA
BAC,CCC,BAB,AAB,BAA,AAA,ABA,CBB,BAA
ACA,CCC,ABA,ABC,AAA,AAB,BAB,BBB,AAA
